Source Target Confidence
2212 1350 0.515000
2302 1350 0.521000
2329 1350 0.503000
2350 1350 0.503000
2351 1350 0.503000
2467 1350 0.524000
2522 1350 0.524000
2528 1350 0.524000
2532 1350 0.446000
2562 1350 0.506000
2583 1350 0.551000
2591 1350 0.512000
2601 1350 0.503000
2635 1350 0.512000
2661 1350 0.521000
2738 1350 0.170000
2826 1350 0.506000
2849 1350 0.506000
2899 1350 0.554000
2933 1350 0.515000
2998 1350 0.509000
3028 1350 0.449000
3066 1350 0.548000
3135 1350 0.509000
3191 1350 0.506000
3417 1350 0.503000
3481 1350 0.440000
3483 1350 0.440000
3509 1350 0.512000
3585 1350 0.503000
3617 1350 0.506000
3683 1350 0.503000
3858 1350 0.554000
3859 1350 0.443000
3860 1350 0.440000
3872 1350 0.587000
3887 1350 0.200000
3899 1350 0.509000
3905 1350 0.581000
4004 1350 0.443000
4011 1350 0.200000
4022 1350 0.506000
4035 1350 0.503000
4159 1350 0.506000
4174 1350 0.440000
4175 1350 0.443000
4216 1350 0.521000
4229 1350 0.440000
4256 1350 0.167000
4338 1350 0.200000
4356 1350 0.503000
4434 1350 0.503000
4442 1350 0.509000
4493 1350 0.440000
4494 1350 0.443000
4649 1350 0.533000
4655 1350 0.509000
4658 1350 0.518000
4664 1350 0.503000
4735 1350 0.509000
4744 1350 0.440000
4756 1350 0.503000
4774 1350 0.512000
4779 1350 0.506000
4830 1350 0.506000
4852 1350 0.503000
4870 1350 0.515000
4875 1350 0.506000
4955 1350 0.506000
5033 1350 0.530000
5058 1350 0.506000
5118 1350 0.587000
5124 1350 0.503000
5138 1350 0.503000
5146 1350 0.503000
5147 1350 0.515000
5189 1350 0.506000
5203 1350 0.506000
5218 1350 0.446000
5312 1350 0.506000
5328 1350 0.503000
5368 1350 0.506000
5383 1350 0.512000
5432 1350 0.530000
5448 1350 0.506000
5480 1350 0.527000
5487 1350 0.509000
5511 1350 0.509000
5594 1350 0.506000
5651 1350 0.512000
5689 1350 0.509000
5708 1350 0.509000
5726 1350 0.527000
5817 1350 0.515000
5857 1350 0.509000
5880 1350 0.506000
5889 1350 0.557000
5946 1350 0.539000
6042 1350 0.443000
6193 1350 0.506000
6261 1350 0.515000
6362 1350 0.521000
1599 1351 0.177500
1903 1351 0.177500
5059 1351 0.177500
5060 1351 0.177500
3406 1353 0.176000
4295 1353 0.200000
4202 1355 0.200000
4462 1355 0.200000
4467 1355 0.191000
4507 1355 0.197000
5470 1355 0.200000
2436 1356 0.200000
5223 1356 0.200000
6076 1356 0.200000
2410 1357 0.440000
2780 1357 0.440000
3250 1357 0.200000
3423 1357 0.173000
3578 1357 0.440000
5725 1358 0.200000
2091 1359 0.200000
2056 1360 0.170000
5365 1360 0.170000
5918 1360 0.200000
6224 1360 0.200000
5100 1361 0.200000
2410 1362 0.473000
2780 1362 0.473000
3578 1362 0.473000
2037 1363 0.164000
4404 1363 0.158000
6343 1363 0.167000
3374 1364 0.611000
5411 1364 0.200000
2410 1365 0.509000
2780 1365 0.509000
3098 1365 0.200000
3578 1365 0.509000
2410 1366 0.452000
2780 1366 0.452000
3578 1366 0.452000
2377 1367 0.161000
2379 1367 0.167000
2410 1367 0.470000
2780 1367 0.470000
3578 1367 0.470000
5659 1367 0.164000
6083 1368 0.200000
3374 1369 0.611000
5811 1369 0.179000
5904 1369 0.200000
2383 1371 0.200000
3596 1371 0.200000
2032 1372 0.167000
3785 1372 0.167000
4134 1372 0.173000
4347 1372 0.200000
5457 1372 0.173000
2410 1373 0.455000
2780 1373 0.455000
3578 1373 0.455000
3548 1374 0.200000
3660 1374 0.200000
2781 1375 0.176000
4528 1375 0.200000
1620 1376 0.200000
3251 1376 0.200000
3613 1376 0.200000
5076 1377 0.194000
6135 1377 0.176000
2345 1378 0.170000
3775 1379 0.173000
3374 1380 0.611000
5922 1380 0.200000
3374 1381 0.629000
2410 1383 0.440000
2780 1383 0.440000
3578 1383 0.440000
2089 1384 0.200000
2393 1384 0.200000
2410 1384 0.455000
2780 1384 0.455000
3578 1384 0.455000
2363 1386 0.167000
5070 1386 0.200000
5958 1387 0.200000
4663 1388 0.200000
1566 1389 0.200000
2410 1390 0.440000
2780 1390 0.440000
3578 1390 0.440000
3115 1391 0.218000
4407 1391 0.203000
4414 1391 0.200000
3319 1392 0.155000
1662 1393 0.200000
4599 1393 0.200000
4846 1393 0.200000
3374 1394 0.638000
3374 1395 0.638000
2410 1396 0.449000
2780 1396 0.449000
3578 1396 0.449000
2410 1397 0.443000
2780 1397 0.443000
3374 1397 0.611000
3578 1397 0.443000
3374 1398 0.611000
3374 1399 0.575000
6108 1399 0.170000
4864 1400 0.200000
5656 1400 0.200000
5966 1400 0.170000
2410 1401 0.443000
2780 1401 0.443000
3578 1401 0.443000
3374 1402 0.611000
2410 1403 0.488000
2780 1403 0.488000
3374 1403 0.500000
3578 1403 0.488000
6135 1403 0.200000
4707 1405 0.560000
5001 1405 0.560000
5002 1405 0.560000
5003 1405 0.560000
5806 1405 0.560000
2410 1406 0.446000
2780 1406 0.446000
3578 1406 0.446000
3374 1407 0.575000
3374 1409 0.500000
3269 1410 0.855000
3374 1410 0.500000
4578 1410 0.170000
5068 1410 0.182000
1751 1413 0.200000
3325 1413 0.554000
2410 1414 0.488000
2780 1414 0.488000
3578 1414 0.488000
6073 1415 0.176000
2410 1416 0.452000
2780 1416 0.452000
3230 1416 0.167000
3374 1416 0.629000
3437 1416 0.167000
3578 1416 0.452000
3958 1416 0.170000
4404 1416 0.158000
3185 1417 0.200000
3325 1417 0.557000
3447 1417 0.200000
5355 1417 0.200000
2410 1418 0.440000
2780 1418 0.440000
3578 1418 0.440000
6311 1418 0.173000
2503 1419 0.164000
4747 1419 0.170000
1757 1420 0.200000
5275 1420 0.200000
6284 1420 0.200000
4000 1421 0.200000
2410 1422 0.599000
2780 1422 0.599000
3578 1422 0.599000
4885 1422 0.200000
3325 1423 0.551000
2780 1424 0.855000
1735 1425 0.173000
2410 1425 0.443000
2780 1425 0.443000
3518 1425 0.170000
3578 1425 0.443000
3837 1425 0.167000
4032 1425 0.182000
3325 1426 0.177500
3374 1426 0.638000
6059 1426 0.560000
3325 1427 0.554000
2413 1428 0.176000
2410 1429 0.449000
2780 1429 0.449000
3578 1429 0.449000
5638 1429 0.560000
2410 1430 0.614000
2780 1430 0.614000
3374 1430 0.638000
3578 1430 0.614000
2410 1431 0.464000
2780 1431 0.464000
3578 1431 0.464000
3017 1432 0.179000
4892 1432 0.176000
5095 1432 0.200000
6338 1432 0.179000
3325 1433 0.548000
3374 1434 0.575000
2164 1435 0.200000
3007 1435 0.560000
4045 1435 0.200000
5969 1435 0.177500
2410 1436 0.443000
2780 1436 0.443000
3578 1436 0.443000
3776 1437 0.200000
3325 1438 0.554000
2410 1439 0.476000
2780 1439 0.476000
3578 1439 0.476000
2410 1440 0.464000
2780 1440 0.464000
3578 1440 0.464000
5026 1441 0.200000
2067 1442 0.164000
2241 1442 0.170000
2436 1442 0.173000
2732 1442 0.506000
3221 1442 0.170000
3374 1442 0.575000
3387 1442 0.200000
3437 1442 0.167000
3606 1442 0.506000
3714 1442 0.506000
3865 1442 0.506000
3866 1442 0.506000
4109 1442 0.167000
4319 1442 0.506000
4518 1442 0.506000
4974 1442 0.506000
4977 1442 0.506000
5191 1442 0.164000
5224 1442 0.164000
5524 1442 0.200000
6069 1442 0.164000
1462 1443 0.167000
1727 1443 0.167000
2452 1443 0.167000
2962 1443 0.200000
3048 1443 0.161000
3257 1443 0.164000
3437 1443 0.167000
4201 1443 0.200000
4400 1443 0.158000
4695 1443 0.170000
5288 1443 0.155000
2089 1444 0.161000
2410 1445 0.446000
2780 1445 0.446000
3578 1445 0.446000
1467 1446 0.158000
1986 1446 0.200000
2090 1446 0.167000
2381 1446 0.170000
4231 1446 0.200000
5873 1446 0.200000
2410 1447 0.452000
2780 1447 0.452000
3578 1447 0.452000
4906 1448 0.200000
3374 1449 0.500000
2536 1450 0.176000
4707 1450 0.500000
5001 1450 0.500000
5002 1450 0.500000
5003 1450 0.500000
5806 1450 0.500000
2374 1451 0.194000
3082 1451 0.212000
3322 1451 0.179000
3614 1451 0.200000
3777 1451 0.200000
3792 1451 0.206000
5416 1451 0.200000
5779 1451 0.173000
3374 1452 0.575000
4156 1453 0.200000
2767 1454 0.173000
3325 1454 0.557000
4090 1454 0.170000
4627 1454 0.170000
6079 1454 0.170000
5717 1455 0.173000
3374 1456 0.500000
1766 1457 0.218000
2535 1457 0.179000
3160 1457 0.200000
3374 1457 0.611000
3837 1457 0.188000
6185 1457 0.182000
1620 1458 0.200000
3412 1459 0.167000
3325 1460 0.548000
3374 1461 0.500000
2377 1462 0.170000
3072 1462 0.200000
3249 1462 0.179000
3374 1462 0.200000
4300 1462 0.167000
1602 1463 0.177500
2430 1463 0.177500
2625 1463 0.177500
3570 1463 0.177500
4222 1463 0.177500
2410 1464 0.440000
2780 1464 0.440000
3578 1464 0.440000
3374 1465 0.647000
1727 1467 0.164000
2095 1467 0.143000
2591 1467 0.200000
3019 1467 0.164000
3043 1467 0.200000
3104 1467 0.149000
3892 1467 0.161000
4385 1467 0.161000
5388 1467 0.164000
2410 1468 0.443000
2780 1468 0.443000
3578 1468 0.443000
3129 1469 0.200000
3485 1469 0.200000
4846 1469 0.170000
5873 1469 0.200000
5916 1469 0.167000
6002 1469 0.167000
2410 1470 0.494000
2780 1470 0.494000
3578 1470 0.494000
4399 1471 0.200000
5191 1472 0.200000
1837 1473 0.200000
2410 1474 0.449000
2780 1474 0.449000
3578 1474 0.449000
2410 1475 0.449000
2780 1475 0.449000
3578 1475 0.449000
4303 1476 0.200000
1763 1477 0.200000
3611 1477 0.200000
4162 1477 0.200000
5547 1477 0.200000
5556 1477 0.200000
5723 1477 0.200000
5798 1477 0.200000
5937 1477 0.200000
6113 1477 0.200000
3374 1478 0.638000
2410 1479 0.452000
2780 1479 0.452000
3578 1479 0.452000
1568 1480 0.200000
2961 1480 0.200000
3138 1480 0.200000
3874 1480 0.200000
5862 1480 0.200000
3374 1481 0.611000
3374 1482 0.575000
3325 1483 0.557000
3230 1484 0.200000
3903 1484 0.173000
4276 1484 0.170000
4846 1484 0.200000
5127 1484 0.167000
5388 1484 0.200000
1795 1485 0.173000
3065 1485 0.200000
2410 1486 0.476000
2780 1486 0.476000
3578 1486 0.476000
2221 1487 0.200000
2603 1487 0.164000
2695 1487 0.167000
3291 1487 0.173000
3374 1487 0.629000
3484 1487 0.173000
4431 1487 0.200000
5062 1487 0.182000
5258 1487 0.200000
3374 1488 0.500000
2410 1489 0.440000
2780 1489 0.440000
3578 1489 0.440000
1599 1490 0.533000
1713 1490 0.539000
2209 1490 0.539000
2314 1490 0.536000
2333 1490 0.560000
2481 1490 0.536000
2484 1490 0.557000
2488 1490 0.551000
2692 1490 0.548000
3029 1490 0.551000
3092 1490 0.536000
3284 1490 0.551000
3302 1490 0.527000
3374 1490 0.575000
3500 1490 0.533000
3773 1490 0.548000
3777 1490 0.557000
4060 1490 0.551000
4080 1490 0.545000
4082 1490 0.536000
4085 1490 0.545000
4093 1490 0.548000
4098 1490 0.506000
4149 1490 0.545000
4404 1490 0.554000
4406 1490 0.542000
4416 1490 0.536000
4490 1490 0.542000
4510 1490 0.542000
4643 1490 0.476000
4707 1490 0.539000
4869 1490 0.536000
5224 1490 0.521000
5584 1490 0.497000
5902 1490 0.554000
5917 1490 0.548000
6045 1490 0.536000
6073 1490 0.554000
6115 1490 0.542000
2410 1491 0.476000
2780 1491 0.476000
3578 1491 0.476000
5824 1491 0.200000
6369 1491 0.200000
3374 1492 0.500000
5128 1492 0.161000
2410 1493 0.449000
2780 1493 0.449000
3578 1493 0.449000
2410 1494 0.464000
2780 1494 0.464000
3578 1494 0.464000
3374 1495 0.500000
2218 1497 0.200000
3374 1498 0.500000
4527 1498 0.194000
5657 1498 0.230000
6371 1498 0.194000
4466 1499 0.179000
2410 1500 0.446000
2780 1500 0.446000
3578 1500 0.446000
4611 1500 0.200000
5020 1500 0.200000
4939 1501 0.170000
3374 1502 0.575000
2410 1503 0.449000
2780 1503 0.449000
3578 1503 0.449000
4142 1504 0.200000
3186 1505 0.200000
3374 1507 0.500000
2410 1508 0.458000
2780 1508 0.458000
3578 1508 0.458000
4322 1509 0.200000
3374 1510 0.500000
4065 1511 0.200000
2410 1513 0.449000
2780 1513 0.449000
3578 1513 0.449000
4916 1514 0.200000
3374 1515 0.611000
2802 1516 0.200000
4880 1516 0.200000
2410 1517 0.446000
2780 1517 0.446000
3578 1517 0.446000
1650 1518 0.176000
2410 1519 0.455000
2780 1519 0.455000
3578 1519 0.455000
1564 1520 0.176000
3079 1520 0.200000
3221 1520 0.200000
3289 1520 0.200000
3444 1520 0.200000
3612 1520 0.200000
3638 1520 0.212000
3837 1520 0.200000
4402 1520 0.200000
5349 1520 0.200000
5659 1520 0.200000
5949 1520 0.200000
1751 1521 0.167000
3517 1521 0.164000
4802 1521 0.164000
3374 1522 0.629000
1770 1523 0.173000
2164 1523 0.173000
2789 1523 0.170000
2794 1523 0.185000
4236 1523 0.173000
5601 1523 0.167000
5470 1524 0.200000
1767 1525 0.200000
1770 1525 0.167000
3887 1525 0.200000
4218 1525 0.167000
5480 1525 0.164000
5405 1526 0.167000
1789 1527 0.161000
2680 1527 0.200000
4322 1527 0.200000
4550 1527 0.200000
5444 1527 0.170000
5651 1527 0.164000
2410 1528 0.512000
2780 1528 0.512000
3578 1528 0.512000
3325 1529 0.539000
1564 1530 0.176000
1827 1530 0.203000
2386 1530 0.200000
3374 1530 0.611000
4081 1530 0.179000
4191 1530 0.215000
4527 1530 0.200000
5634 1530 0.200000
6314 1530 0.200000
3622 1531 0.200000
3374 1532 0.500000
3374 1533 0.575000
2410 1534 0.440000
2780 1534 0.440000
3578 1534 0.440000
5638 1535 0.304000
3245 1536 0.200000
3325 1537 0.551000
2384 1538 0.200000
4593 1538 0.200000
3374 1540 0.575000
2410 1542 0.440000
2780 1542 0.440000
3578 1542 0.440000
2410 1543 0.452000
2780 1543 0.452000
3578 1543 0.452000
2410 1544 0.473000
2780 1544 0.473000
3374 1544 0.611000
3578 1544 0.473000
3374 1546 0.611000
3374 1547 0.629000
1599 1548 0.855000
3374 1549 0.629000
5468 1550 0.200000
5806 1550 0.560000
6029 1550 0.200000
2410 1551 0.440000
2780 1551 0.440000
3325 1551 0.518000
3578 1551 0.440000
3374 1552 0.500000
4707 1552 0.500000
5001 1552 0.500000
5002 1552 0.500000
5003 1552 0.500000
5806 1552 0.500000
2410 1553 0.449000
2780 1553 0.449000
3578 1553 0.449000
3374 1554 0.647000
5801 1555 0.200000
3127 1556 0.200000
3163 1556 0.200000
3165 1556 0.200000
4401 1556 0.200000
5471 1557 0.170000
2410 1558 0.476000
2780 1558 0.476000
3578 1558 0.476000
2410 1559 0.458000
2780 1559 0.458000
3578 1559 0.458000
2410 1560 0.467000
2780 1560 0.467000
3578 1560 0.467000
2309 1561 0.177500
3092 1561 0.177500
3093 1561 0.177500
5638 1561 0.177500
3374 1563 0.575000
1565 1564 0.194000
1566 1564 0.177500
1953 1564 0.200000
2234 1564 0.200000
2719 1564 0.185000
3083 1564 0.200000
3093 1564 0.177500
3374 1564 0.575000
3773 1564 0.177500
3842 1564 0.177500
4055 1564 0.177500
4327 1564 0.177500
4455 1564 0.177500
4462 1564 0.200000
5342 1564 0.430500
5570 1564 0.200000
5638 1564 0.560000
5778 1564 0.200000
5824 1564 0.200000
6026 1564 0.173000
3842 1565 0.177500
6222 1565 0.185000
2726 1566 0.200000
3374 1566 0.500000
3622 1566 0.200000
4455 1566 0.430500
5638 1566 0.177500
1823 1567 0.200000
2361 1567 0.170000
2215 1568 0.200000
3063 1568 0.200000
3261 1568 0.200000
3374 1568 0.575000
3874 1568 0.200000
3909 1568 0.200000
3981 1568 0.200000
4626 1568 0.200000
5188 1568 0.200000
5423 1568 0.200000
5735 1568 0.200000
5862 1568 0.200000
5940 1568 0.200000
6056 1568 0.170000
6265 1568 0.200000
2410 1569 0.440000
2780 1569 0.440000
3325 1569 0.482000
3578 1569 0.440000
5631 1569 0.200000
6023 1569 0.200000
4000 1570 0.200000
4457 1570 0.430500
1859 1571 0.200000
3325 1572 0.554000
3374 1572 0.611000
2430 1573 0.167000
2090 1574 0.200000
3325 1574 0.533000
3325 1575 0.530000
2410 1576 0.479000
2780 1576 0.479000
3578 1576 0.479000
4855 1577 0.200000
5224 1577 0.161000
3374 1578 0.611000
6032 1579 0.200000
3792 1580 0.200000
4397 1580 0.200000
4455 1580 0.855000
5657 1580 0.200000
5824 1580 0.200000
2410 1581 0.464000
2780 1581 0.464000
3578 1581 0.464000
3374 1582 0.629000
2631 1583 0.200000
4463 1583 0.179000
5425 1583 0.200000
6236 1583 0.200000
1869 1585 0.200000
2732 1585 0.506000
3606 1585 0.506000
3714 1585 0.506000
3865 1585 0.506000
3866 1585 0.506000
4319 1585 0.506000
4518 1585 0.506000
4974 1585 0.506000
4977 1585 0.506000
2738 1586 0.179000
4140 1586 0.173000
5792 1586 0.200000
5351 1587 0.200000
2410 1588 0.470000
2780 1588 0.470000
3380 1588 0.152000
3578 1588 0.470000
3374 1589 0.611000
4353 1589 0.200000
2436 1590 0.170000
3359 1590 0.179000
3517 1590 0.200000
5654 1590 0.167000
2410 1591 0.461000
2780 1591 0.461000
3006 1591 0.500000
3021 1591 0.500000
3044 1591 0.500000
3572 1591 0.500000
3578 1591 0.461000
5041 1591 0.500000
5782 1591 0.500000
2410 1592 0.461000
2780 1592 0.461000
3578 1592 0.461000
1761 1593 0.200000
3723 1593 0.200000
3934 1593 0.200000
2410 1594 0.473000
2780 1594 0.473000
3325 1594 0.557000
3578 1594 0.473000
2191 1595 0.170000
3025 1595 0.167000
5484 1595 0.170000
2410 1596 0.467000
2738 1596 0.200000
2780 1596 0.467000
3578 1596 0.467000
1599 1598 0.177500
3026 1598 0.560000
4692 1598 0.560000
1699 1599 0.200000
1709 1599 0.177500
1710 1599 0.832500
1713 1599 0.554000
1773 1599 0.200000
1834 1599 0.560000
1903 1599 0.304000
1904 1599 0.855000
2027 1599 0.200000
2176 1599 0.200000
2209 1599 0.536000
2275 1599 0.560000
2296 1599 0.177500
2314 1599 0.542000
2333 1599 0.536000
2410 1599 0.177500
2481 1599 0.530000
2484 1599 0.627000
2488 1599 0.548000
2692 1599 0.554000
2704 1599 0.200000
2705 1599 0.560000
2732 1599 0.177500
2780 1599 0.850000
2860 1599 0.200000
3026 1599 0.273125
3029 1599 0.557000
3076 1599 0.177500
3092 1599 0.521000
3276 1599 0.855000
3284 1599 0.560000
3302 1599 0.611500
3325 1599 0.177500
3460 1599 0.855000
3500 1599 0.536000
3553 1599 0.900000
3723 1599 0.200000
3773 1599 0.833594
3777 1599 0.815000
3958 1599 0.177500
3961 1599 0.855000
3962 1599 0.855000
4010 1599 0.200000
4060 1599 0.536000
4080 1599 0.554000
4082 1599 0.530000
4085 1599 0.533000
4093 1599 0.551000
4098 1599 0.533000
4149 1599 0.554000
4207 1599 0.855000
4213 1599 0.430500
4214 1599 0.855000
4215 1599 0.855000
4218 1599 0.855000
4327 1599 0.177500
4337 1599 0.200000
4404 1599 0.560000
4406 1599 0.515000
4416 1599 0.554000
4455 1599 0.177500
4490 1599 0.527000
4510 1599 0.542000
4518 1599 0.855000
4548 1599 0.200000
4643 1599 0.488000
4692 1599 0.560000
4694 1599 0.855000
4707 1599 0.521000
4806 1599 0.200000
4869 1599 0.548000
4889 1599 0.200000
4914 1599 0.855000
4925 1599 0.855000
5053 1599 0.855000
5054 1599 0.200000
5059 1599 0.177500
5060 1599 0.177500
5214 1599 0.200000
5224 1599 0.512000
5252 1599 0.850000
5492 1599 0.200000
5584 1599 0.512000
5638 1599 0.273125
5902 1599 0.536000
5917 1599 0.518000
6045 1599 0.542000
6073 1599 0.554000
6115 1599 0.542000
3374 1600 0.575000
1945 1601 0.140000
2040 1601 0.430500
2450 1601 0.177500
3325 1601 0.485000
5638 1601 0.177500
2430 1602 0.177500
2625 1602 0.177500
3570 1602 0.177500
4222 1602 0.177500
2732 1603 0.518000
3606 1603 0.518000
3714 1603 0.518000
3865 1603 0.518000
3866 1603 0.518000
4319 1603 0.518000
4518 1603 0.518000
4974 1603 0.518000
4977 1603 0.518000
5533 1604 0.200000
2872 1607 0.167000
3346 1607 0.167000
3374 1608 0.611000
1645 1609 0.173000
2076 1609 0.167000
2179 1609 0.164000
2732 1609 0.512000
2813 1609 0.167000
3606 1609 0.512000
3714 1609 0.512000
3865 1609 0.512000
3866 1609 0.512000
4319 1609 0.512000
4518 1609 0.512000
4555 1609 0.200000
4974 1609 0.512000
4977 1609 0.512000
5339 1609 0.164000
2218 1610 0.200000
5768 1610 0.200000
6024 1610 0.200000
2964 1611 0.200000
5690 1611 0.200000
5725 1611 0.209000
3374 1612 0.638000
3374 1613 0.500000
2410 1614 0.479000
2780 1614 0.479000
3374 1614 0.629000
3578 1614 0.479000
3649 1614 0.191000
2147 1615 0.200000
4601 1615 0.164000
4641 1615 0.164000
3374 1616 0.611000
2410 1617 0.461000
2780 1617 0.461000
3578 1617 0.461000
1673 1618 0.170000
3073 1618 0.200000
5127 1618 0.155000
2410 1619 0.524000
2780 1619 0.524000
3578 1619 0.524000
5391 1620 0.200000
2410 1621 0.482000
2780 1621 0.482000
3578 1621 0.482000
2410 1622 0.440000
2780 1622 0.440000
3578 1622 0.440000
4679 1622 0.200000
2410 1623 0.452000
2780 1623 0.452000
3578 1623 0.452000
2410 1624 0.479000
2780 1624 0.479000
3374 1624 0.500000
3578 1624 0.479000
5867 1625 0.200000
5913 1626 0.173000
1757 1627 0.200000
4675 1627 0.200000
3374 1628 0.629000
3374 1629 0.629000
2410 1630 0.554000
2780 1630 0.554000
3578 1630 0.554000
1899 1631 0.430500
2433 1631 0.304000
3302 1631 0.560000
3325 1631 0.560000
3325 1632 0.542000
3325 1633 0.832500
3374 1633 0.575000
2410 1634 0.452000
2780 1634 0.452000
3578 1634 0.452000
2241 1635 0.170000
2410 1635 0.449000
2780 1635 0.449000
3578 1635 0.449000
4566 1636 0.200000
4276 1637 0.200000
6168 1637 0.200000
3374 1638 0.500000
4368 1638 0.430500
2410 1639 0.446000
2780 1639 0.446000
3578 1639 0.446000
3374 1640 0.629000
3551 1641 0.200000
2384 1642 0.200000
4464 1642 0.170000
2576 1643 0.158000
6097 1644 0.200000
2543 1645 0.200000
2997 1645 0.200000
4013 1645 0.200000
4265 1645 0.200000
4747 1645 0.200000
5484 1645 0.182000
5757 1645 0.200000
5792 1645 0.200000
3374 1646 0.500000
2410 1647 0.470000
2780 1647 0.470000
3578 1647 0.470000
3374 1648 0.575000
3374 1649 0.575000
3374 1650 0.575000
3456 1650 0.176000
4889 1650 0.179000
5294 1650 0.176000
3325 1651 0.554000
3374 1651 0.575000
2410 1652 0.470000
2780 1652 0.470000
3578 1652 0.470000
4456 1653 0.200000
6152 1653 0.200000
1833 1654 0.200000
4010 1655 0.200000
2410 1656 0.446000
2780 1656 0.446000
3578 1656 0.446000
2410 1657 0.458000
2780 1657 0.458000
3578 1657 0.458000
2410 1658 0.473000
2780 1658 0.473000
3578 1658 0.473000
4243 1658 0.200000
4167 1659 0.200000
5695 1659 0.200000
3325 1660 0.554000
2195 1661 0.200000
2410 1661 0.458000
2780 1661 0.458000
3578 1661 0.458000
2037 1662 0.173000
5494 1662 0.173000
4603 1664 0.200000
3374 1665 0.575000
4100 1666 0.200000
2255 1667 0.200000
2463 1667 0.200000
3374 1668 0.644000
2410 1669 0.449000
2780 1669 0.449000
3578 1669 0.449000
2410 1670 0.473000
2780 1670 0.473000
3578 1670 0.473000
1892 1671 0.200000
3014 1672 0.200000
4954 1673 0.167000
6123 1673 0.176000
1910 1674 0.200000
2283 1674 0.200000
2923 1674 0.200000
4365 1674 0.200000
5589 1674 0.200000
2863 1675 0.170000
2653 1676 0.167000
3374 1677 0.575000
3435 1677 0.200000
4558 1678 0.188000
4707 1678 0.194000
5508 1678 0.200000
6080 1678 0.185000
5280 1679 0.200000
1751 1680 0.170000
2379 1680 0.200000
3223 1680 0.173000
3374 1681 0.500000
2410 1682 0.455000
2780 1682 0.455000
3578 1682 0.455000
1695 1683 0.170000
2410 1683 0.530000
2780 1683 0.530000
3578 1683 0.530000
2250 1686 0.167000
4558 1686 0.200000
4992 1686 0.200000
3374 1687 0.500000
3374 1688 0.500000
2825 1689 0.200000
4760 1690 0.173000
5156 1690 0.167000
4013 1691 0.170000
4806 1691 0.200000
2410 1692 0.455000
2780 1692 0.455000
3578 1692 0.455000
2732 1693 0.506000
3374 1693 0.575000
3606 1693 0.506000
3714 1693 0.506000
3865 1693 0.506000
3866 1693 0.506000
4319 1693 0.506000
4518 1693 0.506000
4974 1693 0.506000
4977 1693 0.506000
3374 1694 0.611000
2506 1695 0.167000
2816 1695 0.200000
2903 1695 0.200000
3159 1695 0.173000
3561 1695 0.170000
4707 1696 0.500000
5001 1696 0.500000
5002 1696 0.500000
5003 1696 0.500000
5257 1696 0.200000
5393 1696 0.170000
5478 1696 0.200000
5806 1696 0.500000
4005 1697 0.167000
4030 1697 0.173000
4751 1697 0.173000
4861 1697 0.167000
5090 1697 0.170000
5227 1697 0.173000
5792 1697 0.179000
2410 1698 0.452000
2780 1698 0.452000
3578 1698 0.452000
4707 1698 0.551000
5001 1698 0.551000
5002 1698 0.551000
5003 1698 0.551000
5806 1698 0.551000
3374 1701 0.629000
2810 1702 0.200000
2410 1703 0.464000
2780 1703 0.464000
3578 1703 0.464000
5609 1704 0.200000
2410 1705 0.440000
2503 1705 0.167000
2780 1705 0.440000
3578 1705 0.440000
5794 1705 0.200000
1983 1706 0.200000
2410 1706 0.446000
2759 1706 0.200000
2780 1706 0.446000
3578 1706 0.446000
4257 1706 0.200000
5179 1706 0.200000
2813 1707 0.158000
3025 1707 0.164000
1836 1709 0.177500
2178 1709 0.200000
3026 1709 0.177500
3116 1709 0.177500
3325 1709 0.177500
3773 1709 0.177500
3900 1709 0.200000
3911 1709 0.177500
3958 1709 0.177500
4006 1709 0.177500
4970 1709 0.200000
5638 1709 0.177500
2389 1710 0.167000
3325 1710 0.557000
2410 1711 0.449000
2780 1711 0.449000
3578 1711 0.449000
3325 1712 0.539000
2209 1713 0.539000
2314 1713 0.551000
2333 1713 0.542000
2481 1713 0.515000
2484 1713 0.551000
2488 1713 0.557000
2692 1713 0.524000
3029 1713 0.536000
3092 1713 0.530000
3284 1713 0.554000
3302 1713 0.536000
3374 1713 0.629000
3500 1713 0.548000
3773 1713 0.542000
3777 1713 0.554000
4060 1713 0.530000
4080 1713 0.524000
4082 1713 0.521000
4085 1713 0.551000
4093 1713 0.551000
4098 1713 0.539000
4149 1713 0.527000
4404 1713 0.545000
4406 1713 0.536000
4416 1713 0.527000
4490 1713 0.539000
4510 1713 0.560000
4643 1713 0.491000
4707 1713 0.530000
4869 1713 0.548000
5224 1713 0.518000
5584 1713 0.548000
5902 1713 0.554000
5917 1713 0.548000
6045 1713 0.545000
6073 1713 0.554000
6115 1713 0.548000
3374 1714 0.500000
3374 1715 0.611000
3374 1716 0.611000
3374 1717 0.638000
3374 1718 0.647000
2410 1719 0.458000
2780 1719 0.458000
3374 1719 0.644000
3578 1719 0.458000
2410 1720 0.461000
2780 1720 0.461000
3578 1720 0.461000
3374 1721 0.647000
4954 1721 0.200000
3165 1722 0.177500
3325 1722 0.177500
3958 1722 0.177500
3959 1722 0.177500
5479 1722 0.177500
2410 1723 0.440000
2780 1723 0.440000
3578 1723 0.440000
5273 1723 0.200000
3954 1724 0.200000
2410 1725 0.497000
2780 1725 0.497000
3578 1725 0.497000
5122 1725 0.200000
4523 1726 0.200000
2452 1727 0.170000
